id,text,author_id,created_at,public_metrics,reply_settings,entities,possibly_sensitive,edit_history_tweet_ids,source,lang,referenced_tweets,conversation_id,in_reply_to_user_id,attachments,predictions
247876347920277506,@bushi_1020 @RoyImmanuelP @antoniopiresp @EndOfCentury @ArKira_Sandy @sc #FFme please:D,158562136,2012-09-18T01:55:01.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 74, 'end': 77, 'probability': 0.6366, 'type': 'Other', 'normalized_text': 'FFme'}], 'hashtags': [{'start': 73, 'end': 78, 'tag': 'FFme'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'bushi_1020', 'id': '2300937770'}, {'start': 26, 'end': 40, 'username': 'antoniopiresp', 'id': '71345831'}, {'start': 41, 'end': 54, 'username': 'EndOfCentury', 'id': '365284641'}, {'start': 55, 'end': 68, 'username': 'ArKira_Sandy', 'id': '303870821'}, {'start': 69, 'end': 72, 'username': 'sc', 'id': '17560096'}]}",False,['247876347920277506'],Twitter Web Client,en,"[{'type': 'replied_to', 'id': '247801692328964096'}]",247801692328964096,231630139.0,,1
247876298670743553,@quinnhurley rock me like hurricane,260575518,2012-09-18T01:54:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 26, 'end': 34, 'probability': 0.6513, 'type': 'Other', 'normalized_text': 'hurricane'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'QuinnHurley', 'id': '1072604148921757696'}]}",False,['247876298670743553'],Twitter for Android,en,"[{'type': 'replied_to', 'id': '247875729004568577'}]",247875729004568577,322913749.0,,1
247876284112306177,HAZARD Debris - NARENBURN Gore Hill Fwy near Reserve Rd,404670731,2012-09-18T01:54:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 12, 'probability': 0.3929, 'type': 'Other', 'normalized_text': 'HAZARD Debris'}, {'start': 16, 'end': 24, 'probability': 0.4019, 'type': 'Other', 'normalized_text': 'NARENBURN'}, {'start': 26, 'end': 38, 'probability': 0.4246, 'type': 'Other', 'normalized_text': 'Gore Hill Fwy'}, {'start': 45, 'end': 51, 'probability': 0.3753, 'type': 'Place', 'normalized_text': 'Reserve'}]}",False,['247876284112306177'],twitterfeed,en,,247876284112306177,,,1
247876283990687744,Sydney Traffic - HAZARD Debris - NARENBURN Gore Hill Fwy near Reserve Rd,36615519,2012-09-18T01:54:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 13, 'probability': 0.5343, 'type': 'Place', 'normalized_text': 'Sydney Traffic'}, {'start': 17, 'end': 29, 'probability': 0.3901, 'type': 'Other', 'normalized_text': 'HAZARD Debris'}, {'start': 33, 'end': 41, 'probability': 0.4871, 'type': 'Place', 'normalized_text': 'NARENBURN'}, {'start': 43, 'end': 55, 'probability': 0.4362, 'type': 'Place', 'normalized_text': 'Gore Hill Fwy'}, {'start': 62, 'end': 68, 'probability': 0.3834, 'type': 'Place', 'normalized_text': 'Reserve'}]}",False,['247876283990687744'],twitterfeed,en,,247876283990687744,,,1
247876280312270849,After a hurricane comes a rainbow.,275559512,2012-09-18T01:54:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['247876280312270849'],Twitter Web Client,en,,247876280312270849,,,1
247876262595538944,@bushi_1020 @RoyImmanuelP @croakingfrog @EndOfCentury @ArKira_Sandy @antoniopiresp @scribble #FFme please:D,158562136,2012-09-18T01:54:40.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 94, 'end': 97, 'probability': 0.6192, 'type': 'Other', 'normalized_text': 'FFme'}], 'hashtags': [{'start': 93, 'end': 98, 'tag': 'FFme'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'bushi_1020', 'id': '2300937770'}, {'start': 26, 'end': 39, 'username': 'croakingfrog', 'id': '17050618'}, {'start': 40, 'end': 53, 'username': 'EndOfCentury', 'id': '365284641'}, {'start': 54, 'end': 67, 'username': 'ArKira_Sandy', 'id': '303870821'}, {'start': 68, 'end': 82, 'username': 'antoniopiresp', 'id': '71345831'}, {'start': 83, 'end': 92, 'username': 'scribble', 'id': '978381602161078272'}]}",False,['247876262595538944'],Twitter Web Client,en,"[{'type': 'replied_to', 'id': '247802587317940224'}]",247802587317940224,231630139.0,,1
247876258053124096,Mannnnnn as I soon as I leave to go to zaxbys this got damn hurricane cranks up outside !!! It's raining so damn hard,56263655,2012-09-18T01:54:39.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 39, 'end': 44, 'probability': 0.7122, 'type': 'Place', 'normalized_text': 'zaxbys'}]}",False,['247876258053124096'],Echofon,en,,247876258053124096,,,1
247876244484546560,@bushi_1020 @RoyImmanuelP @antoniopiresp @EndOfCentury @ArKira_Sandy #FFme please:D,158562136,2012-09-18T01:54:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 70, 'end': 73, 'probability': 0.6363, 'type': 'Other', 'normalized_text': 'FFme'}], 'hashtags': [{'start': 69, 'end': 74, 'tag': 'FFme'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'bushi_1020', 'id': '2300937770'}, {'start': 26, 'end': 40, 'username': 'antoniopiresp', 'id': '71345831'}, {'start': 41, 'end': 54, 'username': 'EndOfCentury', 'id': '365284641'}, {'start': 55, 'end': 68, 'username': 'ArKira_Sandy', 'id': '303870821'}]}",False,['247876244484546560'],Twitter Web Client,en,"[{'type': 'replied_to', 'id': '247802737604059136'}]",247802737604059136,231630139.0,,1
247876208166051840,@bushi_1020 @antoniopiresp @croakingfrog @EndOfCentury @RoyImmanuelP @ArKira_Sandy @scribble #FFme please:D,158562136,2012-09-18T01:54:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 94, 'end': 97, 'probability': 0.6192, 'type': 'Other', 'normalized_text': 'FFme'}], 'hashtags': [{'start': 93, 'end': 98, 'tag': 'FFme'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'bushi_1020', 'id': '2300937770'}, {'start': 12, 'end': 26, 'username': 'antoniopiresp', 'id': '71345831'}, {'start': 27, 'end': 40, 'username': 'croakingfrog', 'id': '17050618'}, {'start': 41, 'end': 54, 'username': 'EndOfCentury', 'id': '365284641'}, {'start': 69, 'end': 82, 'username': 'ArKira_Sandy', 'id': '303870821'}, {'start': 83, 'end': 92, 'username': 'scribble', 'id': '978381602161078272'}]}",False,['247876208166051840'],Twitter Web Client,en,"[{'type': 'replied_to', 'id': '247804445092626433'}]",247804445092626433,231630139.0,,1
247876206408638464,"RT @Keyondraa_Baddd: when a hurricane coming , its raining, snow storm, earth quake you will always catch Madison outside watching -_-",282779381,2012-09-18T01:54:27.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 106, 'end': 112, 'probability': 0.4707, 'type': 'Place', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'Keyondraa_Baddd', 'id': '335017349'}]}",False,['247876206408638464'],Twitter Web Client,en,"[{'type': 'retweeted', 'id': '247876062925697024'}]",247876206408638464,,,1
247876194069016576,@bushi_1020 @antoniopiresp @RoyImmanuelP @EndOfCentury @ArKira_Sandy @sc #FFme please:D,158562136,2012-09-18T01:54:24.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 74, 'end': 77, 'probability': 0.6366, 'type': 'Other', 'normalized_text': 'FFme'}], 'hashtags': [{'start': 73, 'end': 78, 'tag': 'FFme'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'bushi_1020', 'id': '2300937770'}, {'start': 12, 'end': 26, 'username': 'antoniopiresp', 'id': '71345831'}, {'start': 41, 'end': 54, 'username': 'EndOfCentury', 'id': '365284641'}, {'start': 55, 'end': 68, 'username': 'ArKira_Sandy', 'id': '303870821'}, {'start': 69, 'end': 72, 'username': 'sc', 'id': '17560096'}]}",False,['247876194069016576'],Twitter Web Client,en,"[{'type': 'replied_to', 'id': '247804611195461632'}]",247804611195461632,231630139.0,,1
247876193599250433,Garbage officials.....embarrassing,526940691,2012-09-18T01:54:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['247876193599250433'],Twitter for Android,en,,247876193599250433,,,1
247876123386593280,NFL replacement officials are garbage,385491349,2012-09-18T01:54:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 2, 'probability': 0.949, 'type': 'Organization', 'normalized_text': 'NFL'}]}",False,['247876123386593280'],Twitter Web Client,en,,247876123386593280,,,1
247876102419275776,Daniel Bryan and Kanes angle is the funniest since rock and hurricane! #raw #wwe #imthetagteamchampions @PWRshow,211577966,2012-09-18T01:54:02.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 11, 'probability': 0.9347, 'type': 'Person', 'normalized_text': 'Daniel Bryan'}, {'start': 17, 'end': 21, 'probability': 0.47, 'type': 'Person', 'normalized_text': 'Kanes'}], 'hashtags': [{'start': 71, 'end': 75, 'tag': 'raw'}, {'start': 76, 'end': 80, 'tag': 'wwe'}, {'start': 81, 'end': 103, 'tag': 'imthetagteamchampions'}]}",False,['247876102419275776'],Twitter for Android,en,,247876102419275776,,,1
247876080923467776,@bushi_1020 @PagodeJCaetano @antoniopiresp @RoyImmanuelP @EndOfCentury @ArKira_Sandy @sc #FFme please:D,158562136,2012-09-18T01:53:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 90, 'end': 93, 'probability': 0.6192, 'type': 'Other', 'normalized_text': 'FFme'}], 'hashtags': [{'start': 89, 'end': 94, 'tag': 'FFme'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'bushi_1020', 'id': '2300937770'}, {'start': 12, 'end': 27, 'username': 'PagodeJCaetano', 'id': '254155429'}, {'start': 28, 'end': 42, 'username': 'antoniopiresp', 'id': '71345831'}, {'start': 57, 'end': 70, 'username': 'EndOfCentury', 'id': '365284641'}, {'start': 71, 'end': 84, 'username': 'ArKira_Sandy', 'id': '303870821'}, {'start': 85, 'end': 88, 'username': 'sc', 'id': '17560096'}]}",False,['247876080923467776'],Twitter Web Client,en,"[{'type': 'replied_to', 'id': '247805431811031040'}]",247805431811031040,231630139.0,,1
247876079761625088,Narenburn - Gore Hill Freeway near Reserve Road Lanes:City bound traffic affected. - Hazard - Debris http://t.co/sDAo5whe,33498204,2012-09-18T01:53:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 101, 'end': 121, 'url': 'http://t.co/sDAo5whe', 'expanded_url': 'http://bit.ly/V67kGO', 'display_url': 'bit.ly/V67kGO'}], 'annotations': [{'start': 0, 'end': 8, 'probability': 0.7858, 'type': 'Place', 'normalized_text': 'Narenburn'}, {'start': 12, 'end': 28, 'probability': 0.6311, 'type': 'Place', 'normalized_text': 'Gore Hill Freeway'}, {'start': 35, 'end': 52, 'probability': 0.4777, 'type': 'Place', 'normalized_text': 'Reserve Road Lanes'}, {'start': 94, 'end': 99, 'probability': 0.397, 'type': 'Place', 'normalized_text': 'Debris'}]}",False,['247876079761625088'],Snarl Traffic,en,,247876079761625088,,,1
247876062925697024,"when a hurricane coming , its raining, snow storm, earth quake you will always catch Madison outside watching -_-",335017349,2012-09-18T01:53:53.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'annotations': [{'start': 85, 'end': 91, 'probability': 0.3804, 'type': 'Place', 'normalized_text': 'Madison'}]}",False,['247876062925697024'],Twitter for Android,en,,247876062925697024,,,1
247875978142023680,"it's like a hurricane , just like a hurricane . the way YOU broke my heart &amp;' now IM left with the pain .",574881610,2012-09-18T01:53:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['247875978142023680'],Twitter for iPhone,en,,247875978142023680,,,1
247875952766488576,"$$$ TERRELL D MARROW &amp; HURRICANE ANDREW @ LEGENDS $$$ WHO'$ GOT JOKES MONDAZE $$$ 495 PEACHTREE STREET ATL,  http://t.co/sAHhaRIN",46136847,2012-09-18T01:53:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 113, 'end': 133, 'url': 'http://t.co/sAHhaRIN', 'expanded_url': 'http://instagr.am/p/PstyaDur9C/', 'display_url': 'instagr.am/p/PstyaDur9C/'}], 'annotations': [{'start': 4, 'end': 10, 'probability': 0.4019, 'type': 'Other', 'normalized_text': 'TERRELL'}]}",False,['247875952766488576'],Instagram,en,,247875952766488576,,,1
247875917429477376,Football tunnel protected from Hurricane Isaac http://t.co/eTrln18x,34725083,2012-09-18T01:53:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 47, 'end': 67, 'url': 'http://t.co/eTrln18x', 'expanded_url': 'http://uoflcardgame.com/?p=33671', 'display_url': 'uoflcardgame.com/?p=33671'}], 'annotations': [{'start': 31, 'end': 45, 'probability': 0.4081, 'type': 'Place', 'normalized_text': 'Hurricane Isaac'}]}",False,['247875917429477376'],Twitter for Websites,en,,247875917429477376,,,1
247875910395625472,@bushi_1020 @antoniopiresp @Lancaster_1511 @PagodeJCaetano @RoyImmanuelP @EndOfCentury @ArKira_Sandy @sc #FFme please:D,158562136,2012-09-18T01:53:17.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 106, 'end': 109, 'probability': 0.6253, 'type': 'Other', 'normalized_text': 'FFme'}], 'hashtags': [{'start': 105, 'end': 110, 'tag': 'FFme'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'bushi_1020', 'id': '2300937770'}, {'start': 12, 'end': 26, 'username': 'antoniopiresp', 'id': '71345831'}, {'start': 43, 'end': 58, 'username': 'PagodeJCaetano', 'id': '254155429'}, {'start': 73, 'end': 86, 'username': 'EndOfCentury', 'id': '365284641'}, {'start': 87, 'end': 100, 'username': 'ArKira_Sandy', 'id': '303870821'}, {'start': 101, 'end': 104, 'username': 'sc', 'id': '17560096'}]}",False,['247875910395625472'],Twitter Web Client,en,"[{'type': 'replied_to', 'id': '247848335623467008'}]",247848335623467008,231630139.0,,1
247875892687278081,@bushi_1020 @antoniopiresp @_Fernando_88 @Lancaster_1511 @PagodeJCaetano @RoyImmanuelP @EndOfCentury @ArKira_Sandy #FFme please:D,158562136,2012-09-18T01:53:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 116, 'end': 119, 'probability': 0.6253, 'type': 'Other', 'normalized_text': 'FFme'}], 'hashtags': [{'start': 115, 'end': 120, 'tag': 'FFme'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'bushi_1020', 'id': '2300937770'}, {'start': 12, 'end': 26, 'username': 'antoniopiresp', 'id': '71345831'}, {'start': 27, 'end': 40, 'username': '_fernando_88', 'id': '735960237467947008'}, {'start': 57, 'end': 72, 'username': 'PagodeJCaetano', 'id': '254155429'}, {'start': 87, 'end': 100, 'username': 'EndOfCentury', 'id': '365284641'}, {'start': 101, 'end': 114, 'username': 'ArKira_Sandy', 'id': '303870821'}]}",False,['247875892687278081'],Twitter Web Client,en,"[{'type': 'replied_to', 'id': '247848558819160064'}]",247848558819160064,231630139.0,,1
247875867362086912,", Dribble Dhat Ass Likee A Hurricane !",206798088,2012-09-18T01:53:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['247875867362086912'],Twitter for Android,en,,247875867362086912,,,1
247875780066037760,Hurricanes News- Point CC competes at Hurricane Invite - Daily Sentinel - http://t.co/pG7mZocg,11629362,2012-09-18T01:52:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 74, 'end': 94, 'url': 'http://t.co/pG7mZocg', 'expanded_url': 'http://tinyurl.com/8cxunyr', 'display_url': 'tinyurl.com/8cxunyr'}], 'annotations': [{'start': 0, 'end': 14, 'probability': 0.7577, 'type': 'Other', 'normalized_text': 'Hurricanes News'}, {'start': 17, 'end': 24, 'probability': 0.3864, 'type': 'Organization', 'normalized_text': 'Point CC'}, {'start': 38, 'end': 53, 'probability': 0.8276, 'type': 'Other', 'normalized_text': 'Hurricane Invite'}, {'start': 57, 'end': 70, 'probability': 0.9466, 'type': 'Other', 'normalized_text': 'Daily Sentinel'}]}",True,['247875780066037760'],WordTwit Plugin,en,,247875780066037760,,,1
247875717524766720,What she said~~&gt;&gt;“@LickDat_Spot Bet I leave dat pussy wet like a hurricane hit it ;)”,349954469,2012-09-18T01:52:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['247875717524766720'],Plume for Android,en,"[{'type': 'replied_to', 'id': '247874681506508800'}]",247874681506508800,228973972.0,,1
247875715196928002,Hurricane Isaac Spurs Design of Storm Surge Warnings | Climate Central http://t.co/UtnnXfCB via @sharethis,24402827,2012-09-18T01:52:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 71, 'end': 91, 'url': 'http://t.co/UtnnXfCB', 'expanded_url': 'http://shar.es/uZS97', 'display_url': 'shar.es/uZS97'}], 'annotations': [{'start': 0, 'end': 20, 'probability': 0.3383, 'type': 'Other', 'normalized_text': 'Hurricane Isaac Spurs'}, {'start': 55, 'end': 69, 'probability': 0.5112, 'type': 'Other', 'normalized_text': 'Climate Central'}], 'mentions': [{'start': 96, 'end': 106, 'username': 'ShareThis', 'id': '14116807'}]}",False,['247875715196928002'],Twitter for Websites,en,,247875715196928002,,,1
247875678547103745,"Kane has won the Tag Titles 3 times with Undertaker, twice with Big Show, Mankind &amp; X-Pac &amp; Once with RVD, Hurricane &amp; Bryan #WDSFact #Raw",287868823,2012-09-18T01:52:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 3, 'probability': 0.9352, 'type': 'Person', 'normalized_text': 'Kane'}, {'start': 41, 'end': 50, 'probability': 0.8053, 'type': 'Person', 'normalized_text': 'Undertaker'}, {'start': 64, 'end': 66, 'probability': 0.5405, 'type': 'Other', 'normalized_text': 'Big'}, {'start': 74, 'end': 80, 'probability': 0.4783, 'type': 'Person', 'normalized_text': 'Mankind'}, {'start': 88, 'end': 88, 'probability': 0.4923, 'type': 'Person', 'normalized_text': 'X'}, {'start': 90, 'end': 92, 'probability': 0.4505, 'type': 'Person', 'normalized_text': 'Pac'}, {'start': 110, 'end': 112, 'probability': 0.7228, 'type': 'Person', 'normalized_text': 'RVD'}, {'start': 115, 'end': 123, 'probability': 0.7572, 'type': 'Person', 'normalized_text': 'Hurricane'}, {'start': 131, 'end': 135, 'probability': 0.8719, 'type': 'Person', 'normalized_text': 'Bryan'}, {'start': 138, 'end': 144, 'probability': 0.4171, 'type': 'Other', 'normalized_text': 'WDSFact'}, {'start': 147, 'end': 149, 'probability': 0.8292, 'type': 'Other', 'normalized_text': 'Raw'}], 'hashtags': [{'start': 137, 'end': 145, 'tag': 'WDSFact'}, {'start': 146, 'end': 150, 'tag': 'Raw'}]}",False,['247875678547103745'],Twitter Web Client,en,,247875678547103745,,,1
